ticker,yearReport,lengthReport,category,data
TCB,2023,3,Net gain (loss) from disposal of investment securities,634737000000.0
TCB,2023,3,Net Other income/(expenses),719642000000.0
TCB,2023,3,Other expenses,-590358000000.0
TCB,2023,3,Net Other income/expenses,129284000000.0
TCB,2023,3,Total operating revenue,10418493000000.0
TCB,2023,3,Operating Profit before Provision,6787762000000.0
TCB,2023,3,Profit before tax,5842790000000.0
TCB,2023,3,Tax For the Year,-1174085000000.0
TCB,2023,3,Business income tax - current,-1177199000000.0
TCB,2023,3,Business income tax - deferred,3114000000.0
TCB,2023,3,Net Profit For the Year,4668705000000.0
TCB,2023,3,Attributable to parent company,4612943000000.0
TCB,2023,2,Minority Interest,-48394000000.0
TCB,2023,2,Dividends received,31000000.0
TCB,2023,2,Provision for credit losses,-807271000000.0
TCB,2023,2,Revenue YoY (%),0.32516070032206335
TCB,2023,2,Revenue (Bn. VND),13997858000000.0
TCB,2023,2,Attribute to parent company (Bn. VND),4455055000000.0
TCB,2023,2,Attribute to parent company YoY (%),-0.23235361267505525
TCB,2023,2,General & Admin Expenses,-2868890000000.0
TCB,2023,2,Interest and Similar Income,13997858000000.0
TCB,2023,2,Interest and Similar Expenses,-7702981000000.0
TCB,2023,2,Net Interest Income,6294877000000.0
TCB,2023,2,Fees and Comission Income,2621676000000.0
TCB,2023,2,Fees and Comission Expenses,-602328000000.0
TCB,2023,2,Net Fee and Commission Income,2019348000000.0
TCB,2023,2,Net gain (loss) from foreign currency and gold dealings,-11153000000.0
TCB,2023,2,Net gain (loss) from trading of trading securities,8707000000.0
TCB,2023,2,Net gain (loss) from disposal of investment securities,74200000000.0
TCB,2023,2,Net Other income/(expenses),1657903000000.0
TCB,2023,2,Other expenses,-718742000000.0
TCB,2023,2,Net Other income/expenses,939161000000.0
TCB,2023,2,Total operating revenue,9325171000000.0
TCB,2023,2,Operating Profit before Provision,6456281000000.0
TCB,2023,2,Profit before tax,5649010000000.0
TCB,2023,2,Tax For the Year,-1145561000000.0
TCB,2023,2,Business income tax - current,-1146560000000.0
TCB,2023,2,Business income tax - deferred,999000000.0
TCB,2023,2,Net Profit For the Year,4503449000000.0
TCB,2023,2,Attributable to parent company,4455055000000.0
TCB,2023,1,Minority Interest,-40202000000.0
TCB,2023,1,Dividends received,2642000000.0
TCB,2023,1,Provision for credit losses,-534530000000.0
TCB,2023,1,Revenue YoY (%),0.28481543357289
TCB,2023,1,Revenue (Bn. VND),13732205000000.0
TCB,2023,1,Attribute to parent company (Bn. VND),4496895000000.0
TCB,2023,1,Attribute to parent company YoY (%),-0.18306805890476607
TCB,2023,1,General & Admin Expenses,-3142086000000.0
TCB,2023,1,Interest and Similar Income,13732205000000.0
TCB,2023,1,Interest and Similar Expenses,-7205325000000.0
TCB,2023,1,Net Interest Income,6526880000000.0
TCB,2023,1,Fees and Comission Income,2544212000000.0
TCB,2023,1,Fees and Comission Expenses,-600074000000.0
TCB,2023,1,Net Fee and Commission Income,1944138000000.0
TCB,2023,1,Net gain (loss) from foreign currency and gold dealings,-229420000000.0
TCB,2023,1,Net gain (loss) from trading of trading securities,29267000000.0
TCB,2023,1,Net gain (loss) from disposal of investment securities,-30632000000.0
TCB,2023,1,Net Other income/(expenses),2858105000000.0
TCB,2023,1,Other expenses,-1801006000000.0
TCB,2023,1,Net Other income/expenses,1057099000000.0
TCB,2023,1,Total operating revenue,9299974000000.0
TCB,2023,1,Operating Profit before Provision,6157888000000.0
TCB,2023,1,Profit before tax,5623358000000.0
TCB,2023,1,Tax For the Year,-1086261000000.0
TCB,2023,1,Business income tax - current,-1087579000000.0
TCB,2023,1,Business income tax - deferred,1318000000.0
TCB,2023,1,Net Profit For the Year,4537097000000.0
TCB,2023,1,Attributable to parent company,4496895000000.0
TCB,2022,4,Minority Interest,-27815000000.0
TCB,2022,4,Dividends received,30000000.0
TCB,2022,4,Provision for credit losses,-691259000000.0
TCB,2022,4,Revenue YoY (%),0.2880716220218959
TCB,2022,4,Revenue (Bn. VND),12250039000000.0
TCB,2022,4,Attribute to parent company (Bn. VND),3544272000000.0
TCB,2022,4,Attribute to parent company YoY (%),-0.22820242017494768
TCB,2022,4,General & Admin Expenses,-3989840000000.0
TCB,2022,4,Interest and Similar Income,12250039000000.0
TCB,2022,4,Interest and Similar Expenses,-5430628000000.0
TCB,2022,4,Net Interest Income,6819411000000.0
TCB,2022,4,Fees and Comission Income,3347346000000.0
TCB,2022,4,Fees and Comission Expenses,-812774000000.0
TCB,2022,4,Net Fee and Commission Income,2534572000000.0
TCB,2022,4,Net gain (loss) from foreign currency and gold dealings,-304011000000.0
TCB,2022,4,Net gain (loss) from trading of trading securities,-11259000000.0
TCB,2022,4,Net gain (loss) from disposal of investment securities,-106393000000.0
TCB,2022,4,Net Other income/(expenses),1107240000000.0
TCB,2022,4,Other expenses,-612268000000.0
TCB,2022,4,Net Other income/expenses,494972000000.0
TCB,2022,4,Total operating revenue,9427322000000.0
TCB,2022,4,Operating Profit before Provision,5437482000000.0
TCB,2022,4,Profit before tax,4746223000000.0
TCB,2022,4,Tax For the Year,-1174136000000.0
TCB,2022,4,Business income tax - current,-1213783000000.0
TCB,2022,4,Business income tax - deferred,39647000000.0
TCB,2022,4,Net Profit For the Year,3572087000000.0
TCB,2022,4,Attributable to parent company,3544272000000.0
TCB,2022,3,Minority Interest,-69574000000.0
TCB,2022,3,Dividends received,6415000000.0
TCB,2022,3,Provision for credit losses,-609268000000.0
TCB,2022,3,Revenue YoY (%),0.23366658710036986
TCB,2022,3,Revenue (Bn. VND),11251381000000.0
TCB,2022,3,Attribute to parent company (Bn. VND),5297966000000.0
TCB,2022,3,Attribute to parent company YoY (%),0.22140492438214682
TCB,2022,3,General & Admin Expenses,-3014021000000.0
TCB,2022,3,Interest and Similar Income,11251381000000.0
TCB,2022,3,Interest and Similar Expenses,-3685920000000.0
TCB,2022,3,Net Interest Income,7565461000000.0
TCB,2022,3,Fees and Comission Income,2708827000000.0
TCB,2022,3,Fees and Comission Expenses,-585768000000.0
TCB,2022,3,Net Fee and Commission Income,2123059000000.0
TCB,2022,3,Net gain (loss) from foreign currency and gold dealings,27677000000.0
TCB,2022,3,Net gain (loss) from trading of trading securities,17771000000.0
TCB,2022,3,Net gain (loss) from disposal of investment securities,156659000000.0
TCB,2022,3,Net Other income/(expenses),1135827000000.0
TCB,2022,3,Other expenses,-694501000000.0
TCB,2022,3,Net Other income/expenses,441326000000.0
TCB,2022,3,Total operating revenue,10338368000000.0
TCB,2022,3,Operating Profit before Provision,7324347000000.0
TCB,2022,3,Profit before tax,6715079000000.0
TCB,2022,3,Tax For the Year,-1347539000000.0
TCB,2022,3,Business income tax - current,-1343692000000.0
TCB,2022,3,Business income tax - deferred,-3847000000.0
TCB,2022,3,Net Profit For the Year,5367540000000.0
TCB,2022,3,Attributable to parent company,5297966000000.0
TCB,2022,2,Minority Interest,-78730000000.0
TCB,2022,2,Dividends received,2295000000.0
TCB,2022,2,Provision for credit losses,-417381000000.0
TCB,2022,2,Revenue YoY (%),0.21116856209034168
TCB,2022,2,Revenue (Bn. VND),10563140000000.0
TCB,2022,2,Attribute to parent company (Bn. VND),5803525000000.0
TCB,2022,2,Attribute to parent company YoY (%),0.23187641340944817
TCB,2022,2,General & Admin Expenses,-3195863000000.0
TCB,2022,2,Interest and Similar Income,10563140000000.0
TCB,2022,2,Interest and Similar Expenses,-2769300000000.0
TCB,2022,2,Net Interest Income,7793840000000.0
TCB,2022,2,Fees and Comission Income,2386902000000.0
TCB,2022,2,Fees and Comission Expenses,-399740000000.0
TCB,2022,2,Net Fee and Commission Income,1987162000000.0
TCB,2022,2,Net gain (loss) from foreign currency and gold dealings,-32801000000.0
TCB,2022,2,Net gain (loss) from trading of trading securities,-152679000000.0
TCB,2022,2,Net gain (loss) from disposal of investment securities,593985000000.0
TCB,2022,2,Net Other income/(expenses),1284076000000.0
TCB,2022,2,Other expenses,-541498000000.0
TCB,2022,2,Net Other income/expenses,742578000000.0
TCB,2022,2,Total operating revenue,10934380000000.0
TCB,2022,2,Operating Profit before Provision,7738517000000.0
TCB,2022,2,Profit before tax,7321136000000.0
TCB,2022,2,Tax For the Year,-1438881000000.0
TCB,2022,2,Business income tax - current,-1446671000000.0
TCB,2022,2,Business income tax - deferred,7790000000.0
TCB,2022,2,Net Profit For the Year,5882255000000.0
TCB,2022,2,Attributable to parent company,5803525000000.0
TCB,2022,1,Minority Interest,-109930000000.0
TCB,2022,1,Dividends received,51000000.0
TCB,2022,1,Provision for credit losses,-218386000000.0
TCB,2022,1,Revenue YoY (%),0.31123406024027506
TCB,2022,1,Revenue (Bn. VND),10688076000000.0
TCB,2022,1,Attribute to parent company (Bn. VND),5504614000000.0
TCB,2022,1,Attribute to parent company YoY (%),0.25197936920833647
TCB,2022,1,General & Admin Expenses,-3002664000000.0
TCB,2022,1,Interest and Similar Income,10688076000000.0
TCB,2022,1,Interest and Similar Expenses,-2577013000000.0
TCB,2022,1,Net Interest Income,8111063000000.0
TCB,2022,1,Fees and Comission Income,2397262000000.0
TCB,2022,1,Fees and Comission Expenses,-710191000000.0
TCB,2022,1,Net Fee and Commission Income,1687071000000.0
TCB,2022,1,Net gain (loss) from foreign currency and gold dealings,34072000000.0
TCB,2022,1,Net gain (loss) from trading of trading securities,-95678000000.0
TCB,2022,1,Net gain (loss) from disposal of investment securities,-218698000000.0
TCB,2022,1,Net Other income/(expenses),972806000000.0
TCB,2022,1,Other expenses,-484307000000.0
TCB,2022,1,Net Other income/expenses,488499000000.0
TCB,2022,1,Total operating revenue,10006380000000.0
TCB,2022,1,Operating Profit before Provision,7003716000000.0
TCB,2022,1,Profit before tax,6785330000000.0
TCB,2022,1,Tax For the Year,-1170786000000.0
TCB,2022,1,Business income tax - current,-1170786000000.0
TCB,2022,1,Business income tax - deferred,0.0
TCB,2022,1,Net Profit For the Year,5614544000000.0
TCB,2022,1,Attributable to parent company,5504614000000.0
TCB,2021,4,Minority Interest,-91588000000.0
TCB,2021,4,Dividends received,4001000000.0
TCB,2021,4,Provision for credit losses,-627184000000.0
TCB,2021,4,Revenue YoY (%),0.2406023796199548
TCB,2021,4,Revenue (Bn. VND),9510371000000.0
TCB,2021,4,Attribute to parent company (Bn. VND),4592230000000.0
TCB,2021,4,Attribute to parent company YoY (%),0.16167847048606676
TCB,2021,4,General & Admin Expenses,-3391848000000.0
TCB,2021,4,Interest and Similar Income,9510371000000.0
TCB,2021,4,Interest and Similar Expenses,-2265768000000.0
TCB,2021,4,Net Interest Income,7244603000000.0
TCB,2021,4,Fees and Comission Income,2695597000000.0
TCB,2021,4,Fees and Comission Expenses,-592550000000.0
TCB,2021,4,Net Fee and Commission Income,2103047000000.0
TCB,2021,4,Net gain (loss) from foreign currency and gold dealings,-27843000000.0
TCB,2021,4,Net gain (loss) from trading of trading securities,-28535000000.0
TCB,2021,4,Net gain (loss) from disposal of investment securities,331768000000.0
TCB,2021,4,Net Other income/(expenses),1052548000000.0
TCB,2021,4,Other expenses,-520578000000.0
TCB,2021,4,Net Other income/expenses,531970000000.0
TCB,2021,4,Total operating revenue,10159011000000.0
TCB,2021,4,Operating Profit before Provision,6767163000000.0
TCB,2021,4,Profit before tax,6139979000000.0
TCB,2021,4,Tax For the Year,-1456161000000.0
TCB,2021,4,Business income tax - current,-1456161000000.0
TCB,2021,4,Business income tax - deferred,0.0
TCB,2021,4,Net Profit For the Year,4683818000000.0
TCB,2021,4,Attributable to parent company,4592230000000.0
TCB,2021,3,Minority Interest,-94455000000.0
TCB,2021,3,Dividends received,20000000.0
TCB,2021,3,Provision for credit losses,-588931000000.0
TCB,2021,3,Revenue YoY (%),0.1843123632871721
TCB,2021,3,Revenue (Bn. VND),9120277000000.0
TCB,2021,3,Attribute to parent company (Bn. VND),4337600000000.0
TCB,2021,3,Attribute to parent company YoY (%),0.3996691855290934
TCB,2021,3,General & Admin Expenses,-2627889000000.0
TCB,2021,3,Interest and Similar Income,9120277000000.0
TCB,2021,3,Interest and Similar Expenses,-2377788000000.0
TCB,2021,3,Net Interest Income,6742489000000.0
TCB,2021,3,Fees and Comission Income,1921277000000.0
TCB,2021,3,Fees and Comission Expenses,-424238000000.0
TCB,2021,3,Net Fee and Commission Income,1497039000000.0
TCB,2021,3,Net gain (loss) from foreign currency and gold dealings,93418000000.0
TCB,2021,3,Net gain (loss) from trading of trading securities,-15779000000.0
TCB,2021,3,Net gain (loss) from disposal of investment securities,306408000000.0
TCB,2021,3,Net Other income/(expenses),933055000000.0
TCB,2021,3,Other expenses,-777501000000.0
TCB,2021,3,Net Other income/expenses,155554000000.0
TCB,2021,3,Total operating revenue,8779149000000.0
TCB,2021,3,Operating Profit before Provision,6151260000000.0
TCB,2021,3,Profit before tax,5562329000000.0
TCB,2021,3,Tax For the Year,-1130274000000.0
TCB,2021,3,Business income tax - current,-1130274000000.0
TCB,2021,3,Business income tax - deferred,0.0
TCB,2021,3,Net Profit For the Year,4432055000000.0
TCB,2021,3,Attributable to parent company,4337600000000.0
TCB,2021,2,Minority Interest,-95531000000.0
TCB,2021,2,Dividends received,21000000.0
TCB,2021,2,Provision for credit losses,-597671000000.0
TCB,2021,2,Revenue YoY (%),0.31527497586674247
TCB,2021,2,Revenue (Bn. VND),8721445000000.0
TCB,2021,2,Attribute to parent company (Bn. VND),4711126000000.0
TCB,2021,2,Attribute to parent company YoY (%),0.672463034443439
TCB,2021,2,General & Admin Expenses,-2590526000000.0
TCB,2021,2,Interest and Similar Income,8721445000000.0
TCB,2021,2,Interest and Similar Expenses,-2133645000000.0
TCB,2021,2,Net Interest Income,6587800000000.0
TCB,2021,2,Fees and Comission Income,1915726000000.0
TCB,2021,2,Fees and Comission Expenses,-458644000000.0
TCB,2021,2,Net Fee and Commission Income,1457082000000.0
TCB,2021,2,Net gain (loss) from foreign currency and gold dealings,100254000000.0
TCB,2021,2,Net gain (loss) from trading of trading securities,61654000000.0
TCB,2021,2,Net gain (loss) from disposal of investment securities,554701000000.0
TCB,2021,2,Net Other income/(expenses),1066834000000.0
TCB,2021,2,Other expenses,-622383000000.0
TCB,2021,2,Net Other income/expenses,444451000000.0
TCB,2021,2,Total operating revenue,9205963000000.0
TCB,2021,2,Operating Profit before Provision,6615437000000.0
TCB,2021,2,Profit before tax,6017766000000.0
TCB,2021,2,Tax For the Year,-1211109000000.0
TCB,2021,2,Business income tax - current,-1211109000000.0
TCB,2021,2,Business income tax - deferred,0.0
TCB,2021,2,Net Profit For the Year,4806657000000.0
TCB,2021,2,Attributable to parent company,4711126000000.0
TCB,2021,1,Minority Interest,-79488000000.0
TCB,2021,1,Dividends received,21000000.0
TCB,2021,1,Provision for credit losses,-850817000000.0
TCB,2021,1,Revenue YoY (%),0.163755217237235
TCB,2021,1,Revenue (Bn. VND),8151158000000.0
TCB,2021,1,Attribute to parent company (Bn. VND),4396729000000.0
TCB,2021,1,Attribute to parent company YoY (%),0.7902778298068481
TCB,2021,1,General & Admin Expenses,-2563083000000.0
TCB,2021,1,Interest and Similar Income,8151158000000.0
TCB,2021,1,Interest and Similar Expenses,-2027437000000.0
TCB,2021,1,Net Interest Income,6123721000000.0
TCB,2021,1,Fees and Comission Income,1706894000000.0
TCB,2021,1,Fees and Comission Expenses,-381822000000.0
TCB,2021,1,Net Fee and Commission Income,1325072000000.0
TCB,2021,1,Net gain (loss) from foreign currency and gold dealings,65621000000.0
TCB,2021,1,Net gain (loss) from trading of trading securities,134965000000.0
TCB,2021,1,Net gain (loss) from disposal of investment securities,611531000000.0
TCB,2021,1,Net Other income/(expenses),1291294000000.0
TCB,2021,1,Other expenses,-620023000000.0
TCB,2021,1,Net Other income/expenses,671271000000.0
TCB,2021,1,Total operating revenue,8932202000000.0
TCB,2021,1,Operating Profit before Provision,6369119000000.0
TCB,2021,1,Profit before tax,5518302000000.0
TCB,2021,1,Tax For the Year,-1042085000000.0
TCB,2021,1,Business income tax - current,-1042085000000.0
TCB,2021,1,Business income tax - deferred,0.0
TCB,2021,1,Net Profit For the Year,4476217000000.0
TCB,2021,1,Attributable to parent company,4396729000000.0
TCB,2020,4,Minority Interest,-54452000000.0
TCB,2020,4,Dividends received,4002000000.0
TCB,2020,4,Provision for credit losses,-366266000000.0
TCB,2020,4,Revenue YoY (%),0.15654506991383313
TCB,2020,4,Revenue (Bn. VND),7665930000000.0
TCB,2020,4,Attribute to parent company (Bn. VND),3953099000000.0
TCB,2020,4,Attribute to parent company YoY (%),0.3049778723814441
TCB,2020,4,General & Admin Expenses,-2306767000000.0
TCB,2020,4,Interest and Similar Income,7665930000000.0
TCB,2020,4,Interest and Similar Expenses,-2210191000000.0
TCB,2020,4,Net Interest Income,5455739000000.0
TCB,2020,4,Fees and Comission Income,1629671000000.0
TCB,2020,4,Fees and Comission Expenses,-560537000000.0
TCB,2020,4,Net Fee and Commission Income,1069134000000.0
TCB,2020,4,Net gain (loss) from foreign currency and gold dealings,13411000000.0
TCB,2020,4,Net gain (loss) from trading of trading securities,27787000000.0
TCB,2020,4,Net gain (loss) from disposal of investment securities,500764000000.0
TCB,2020,4,Net Other income/(expenses),1364698000000.0
TCB,2020,4,Other expenses,-673645000000.0
TCB,2020,4,Net Other income/expenses,691053000000.0
TCB,2020,4,Total operating revenue,7761890000000.0
TCB,2020,4,Operating Profit before Provision,5455123000000.0
TCB,2020,4,Profit before tax,5088857000000.0
TCB,2020,4,Tax For the Year,-1081306000000.0
TCB,2020,4,Business income tax - current,-1081306000000.0
TCB,2020,4,Business income tax - deferred,0.0
TCB,2020,4,Net Profit For the Year,4007551000000.0
TCB,2020,4,Attributable to parent company,3953099000000.0
TCB,2020,3,Minority Interest,-81249000000.0
TCB,2020,3,Dividends received,150000000.0
TCB,2020,3,Provision for credit losses,-1033718000000.0
TCB,2020,3,Revenue YoY (%),0.20790229752093856
TCB,2020,3,Revenue (Bn. VND),7700905000000.0
TCB,2020,3,Attribute to parent company (Bn. VND),3099018000000.0
TCB,2020,3,Attribute to parent company YoY (%),0.21328901989602342
TCB,2020,3,General & Admin Expenses,-2489180000000.0
TCB,2020,3,Interest and Similar Income,7700905000000.0
TCB,2020,3,Interest and Similar Expenses,-2553225000000.0
TCB,2020,3,Net Interest Income,5147680000000.0
TCB,2020,3,Fees and Comission Income,1586271000000.0
TCB,2020,3,Fees and Comission Expenses,-441253000000.0
TCB,2020,3,Net Fee and Commission Income,1145018000000.0
TCB,2020,3,Net gain (loss) from foreign currency and gold dealings,45850000000.0
TCB,2020,3,Net gain (loss) from trading of trading securities,127725000000.0
TCB,2020,3,Net gain (loss) from disposal of investment securities,203813000000.0
TCB,2020,3,Net Other income/(expenses),1653429000000.0
TCB,2020,3,Other expenses,-826901000000.0
TCB,2020,3,Net Other income/expenses,826528000000.0
TCB,2020,3,Total operating revenue,7496764000000.0
TCB,2020,3,Operating Profit before Provision,5007584000000.0
TCB,2020,3,Profit before tax,3973866000000.0
TCB,2020,3,Tax For the Year,-793599000000.0
TCB,2020,3,Business income tax - current,-793599000000.0
TCB,2020,3,Business income tax - deferred,0.0
TCB,2020,3,Net Profit For the Year,3180267000000.0
TCB,2020,3,Attributable to parent company,3099018000000.0
TCB,2020,2,Minority Interest,-72116000000.0
TCB,2020,2,Dividends received,39000000.0
TCB,2020,2,Provision for credit losses,-439031000000.0
TCB,2020,2,Revenue YoY (%),0.11653323109081752
TCB,2020,2,Revenue (Bn. VND),6630891000000.0
TCB,2020,2,Attribute to parent company (Bn. VND),2816879000000.0
TCB,2020,2,Attribute to parent company YoY (%),0.16939280707427934
TCB,2020,2,General & Admin Expenses,-1839257000000.0
TCB,2020,2,Interest and Similar Income,6630891000000.0
TCB,2020,2,Interest and Similar Expenses,-2695513000000.0
TCB,2020,2,Net Interest Income,3935378000000.0
TCB,2020,2,Fees and Comission Income,1523122000000.0
TCB,2020,2,Fees and Comission Expenses,-268733000000.0
TCB,2020,2,Net Fee and Commission Income,1254389000000.0
TCB,2020,2,Net gain (loss) from foreign currency and gold dealings,-30213000000.0
TCB,2020,2,Net gain (loss) from trading of trading securities,92559000000.0
TCB,2020,2,Net gain (loss) from disposal of investment securities,235223000000.0
TCB,2020,2,Net Other income/(expenses),1269814000000.0
TCB,2020,2,Other expenses,-862058000000.0
TCB,2020,2,Net Other income/expenses,407756000000.0
TCB,2020,2,Total operating revenue,5895131000000.0
TCB,2020,2,Operating Profit before Provision,4055874000000.0
TCB,2020,2,Profit before tax,3616843000000.0
TCB,2020,2,Tax For the Year,-727848000000.0
TCB,2020,2,Business income tax - current,-727848000000.0
TCB,2020,2,Business income tax - deferred,0.0
TCB,2020,2,Net Profit For the Year,2888995000000.0
TCB,2020,2,Attributable to parent company,2816879000000.0
TCB,2020,1,Minority Interest,-49762000000.0
TCB,2020,1,Dividends received,0.0
TCB,2020,1,Provision for credit losses,-772020000000.0
TCB,2020,1,Revenue YoY (%),0.1531838240463395
TCB,2020,1,Revenue (Bn. VND),7004186000000.0
TCB,2020,1,Attribute to parent company (Bn. VND),2455892000000.0
TCB,2020,1,Attribute to parent company YoY (%),0.1791158642708821
TCB,2020,1,General & Admin Expenses,-2137714000000.0
TCB,2020,1,Interest and Similar Income,7004186000000.0
TCB,2020,1,Interest and Similar Expenses,-2791774000000.0
TCB,2020,1,Net Interest Income,4212412000000.0
TCB,2020,1,Fees and Comission Income,1309379000000.0
TCB,2020,1,Fees and Comission Expenses,-447378000000.0
TCB,2020,1,Net Fee and Commission Income,862001000000.0
TCB,2020,1,Net gain (loss) from foreign currency and gold dealings,-28303000000.0
TCB,2020,1,Net gain (loss) from trading of trading securities,73326000000.0
TCB,2020,1,Net gain (loss) from disposal of investment securities,557197000000.0
TCB,2020,1,Net Other income/(expenses),1172031000000.0
TCB,2020,1,Other expenses,-818200000000.0
TCB,2020,1,Net Other income/expenses,353831000000.0
TCB,2020,1,Total operating revenue,6030464000000.0
TCB,2020,1,Operating Profit before Provision,3892750000000.0
TCB,2020,1,Profit before tax,3120730000000.0
TCB,2020,1,Tax For the Year,-615076000000.0
TCB,2020,1,Business income tax - current,-615076000000.0
TCB,2020,1,Business income tax - deferred,0.0
TCB,2020,1,Net Profit For the Year,2505654000000.0
TCB,2020,1,Attributable to parent company,2455892000000.0
TCB,2019,4,Minority Interest,-89580000000.0
TCB,2019,4,Dividends received,20000000.0
TCB,2019,4,Provision for credit losses,-312328000000.0
TCB,2019,4,Revenue YoY (%),0.17579289674638798
TCB,2019,4,Revenue (Bn. VND),6628302000000.0
TCB,2019,4,Attribute to parent company (Bn. VND),3029246000000.0
TCB,2019,4,Attribute to parent company YoY (%),0.34422440911513374
TCB,2019,4,General & Admin Expenses,-2336823000000.0
TCB,2019,4,Interest and Similar Income,6628302000000.0
TCB,2019,4,Interest and Similar Expenses,-2724093000000.0
TCB,2019,4,Net Interest Income,3904209000000.0
TCB,2019,4,Fees and Comission Income,1861972000000.0
TCB,2019,4,Fees and Comission Expenses,-498339000000.0
TCB,2019,4,Net Fee and Commission Income,1363633000000.0
TCB,2019,4,Net gain (loss) from foreign currency and gold dealings,-33555000000.0
TCB,2019,4,Net gain (loss) from trading of trading securities,132331000000.0
TCB,2019,4,Net gain (loss) from disposal of investment securities,647694000000.0
TCB,2019,4,Net Other income/(expenses),1490285000000.0
TCB,2019,4,Other expenses,-877440000000.0
TCB,2019,4,Net Other income/expenses,612845000000.0
TCB,2019,4,Total operating revenue,6627177000000.0
TCB,2019,4,Operating Profit before Provision,4290354000000.0
TCB,2019,4,Profit before tax,3978026000000.0
TCB,2019,4,Tax For the Year,-859200000000.0
TCB,2019,4,Business income tax - current,-859200000000.0
TCB,2019,4,Business income tax - deferred,0.0
TCB,2019,4,Net Profit For the Year,3118826000000.0
TCB,2019,4,Attributable to parent company,3029246000000.0
TCB,2019,3,Minority Interest,-28363000000.0
TCB,2019,3,Dividends received,4016000000.0
TCB,2019,3,Provision for credit losses,-365730000000.0
TCB,2019,3,Revenue YoY (%),0.12287476392625922
TCB,2019,3,Revenue (Bn. VND),6375437000000.0
TCB,2019,3,Attribute to parent company (Bn. VND),2554229000000.0
TCB,2019,3,Attribute to parent company YoY (%),0.24017947487914917
TCB,2019,3,General & Admin Expenses,-1794313000000.0
TCB,2019,3,Interest and Similar Income,6375437000000.0
TCB,2019,3,Interest and Similar Expenses,-2650732000000.0
TCB,2019,3,Net Interest Income,3724705000000.0
TCB,2019,3,Fees and Comission Income,1101863000000.0
TCB,2019,3,Fees and Comission Expenses,-466376000000.0
TCB,2019,3,Net Fee and Commission Income,635487000000.0
TCB,2019,3,Net gain (loss) from foreign currency and gold dealings,18069000000.0
TCB,2019,3,Net gain (loss) from trading of trading securities,111482000000.0
TCB,2019,3,Net gain (loss) from disposal of investment securities,445702000000.0
TCB,2019,3,Net Other income/(expenses),978914000000.0
TCB,2019,3,Other expenses,-559784000000.0
TCB,2019,3,Net Other income/expenses,419130000000.0
TCB,2019,3,Total operating revenue,5358591000000.0
TCB,2019,3,Operating Profit before Provision,3564278000000.0
TCB,2019,3,Profit before tax,3198548000000.0
TCB,2019,3,Tax For the Year,-615956000000.0
TCB,2019,3,Business income tax - current,-615956000000.0
TCB,2019,3,Business income tax - deferred,0.0
TCB,2019,3,Net Profit For the Year,2582592000000.0
TCB,2019,3,Attributable to parent company,2554229000000.0
TCB,2019,2,Minority Interest,-23843000000.0
TCB,2019,2,Dividends received,146000000.0
TCB,2019,2,Provision for credit losses,-71981000000.0
TCB,2019,2,Revenue YoY (%),0.20794706270245775
TCB,2019,2,Revenue (Bn. VND),5938821000000.0
TCB,2019,2,Attribute to parent company (Bn. VND),2408839000000.0
TCB,2019,2,Attribute to parent company YoY (%),0.14665776190195112
TCB,2019,2,General & Admin Expenses,-1573878000000.0
TCB,2019,2,Interest and Similar Income,5938821000000.0
TCB,2019,2,Interest and Similar Expenses,-2740307000000.0
TCB,2019,2,Net Interest Income,3198514000000.0
TCB,2019,2,Fees and Comission Income,1103348000000.0
TCB,2019,2,Fees and Comission Expenses,-347037000000.0
TCB,2019,2,Net Fee and Commission Income,756311000000.0
TCB,2019,2,Net gain (loss) from foreign currency and gold dealings,110905000000.0
TCB,2019,2,Net gain (loss) from trading of trading securities,69254000000.0
TCB,2019,2,Net gain (loss) from disposal of investment securities,86393000000.0
TCB,2019,2,Net Other income/(expenses),1007293000000.0
TCB,2019,2,Other expenses,-538252000000.0
TCB,2019,2,Net Other income/expenses,469041000000.0
TCB,2019,2,Total operating revenue,4690564000000.0
TCB,2019,2,Operating Profit before Provision,3116686000000.0
TCB,2019,2,Profit before tax,3044705000000.0
TCB,2019,2,Tax For the Year,-612023000000.0
TCB,2019,2,Business income tax - current,-612023000000.0
TCB,2019,2,Business income tax - deferred,0.0
TCB,2019,2,Net Profit For the Year,2432682000000.0
TCB,2019,2,Attributable to parent company,2408839000000.0
TCB,2019,1,Minority Interest,-9284000000.0
TCB,2019,1,Dividends received,34000000.0
TCB,2019,1,Provision for credit losses,-167329000000.0
TCB,2019,1,Revenue YoY (%),0.21962126924301037
TCB,2019,1,Revenue (Bn. VND),6073781000000.0
TCB,2019,1,Attribute to parent company (Bn. VND),2082825000000.0
TCB,2019,1,Attribute to parent company YoY (%),0.01649366602424856
TCB,2019,1,General & Admin Expenses,-1607495000000.0
TCB,2019,1,Interest and Similar Income,6073781000000.0
TCB,2019,1,Interest and Similar Expenses,-2643365000000.0
TCB,2019,1,Net Interest Income,3430416000000.0
TCB,2019,1,Fees and Comission Income,817225000000.0
TCB,2019,1,Fees and Comission Expenses,-319303000000.0
TCB,2019,1,Net Fee and Commission Income,497922000000.0
TCB,2019,1,Net gain (loss) from foreign currency and gold dealings,9162000000.0
TCB,2019,1,Net gain (loss) from trading of trading securities,84597000000.0
