stock_code,year,quarter,BS_100,BS_110,BS_111,BS_112,BS_120,BS_121,BS_122,BS_123,BS_130,BS_131,BS_132,BS_133,BS_134,BS_135,BS_136,BS_137,BS_139,BS_140,BS_141,BS_149,BS_150,BS_151,BS_152,BS_153,BS_154,BS_155,BS_200,BS_210,BS_211,BS_212,BS_213,BS_214,BS_215,BS_216,BS_219,BS_220,BS_221,BS_222,BS_223,BS_224,BS_225,BS_226,BS_227,BS_228,BS_229,BS_230,BS_231,BS_232,BS_240,BS_241,BS_242,BS_250,BS_251,BS_252,BS_253,BS_254,BS_255,BS_260,BS_261,BS_262,BS_263,BS_268,BS_269,BS_270,BS_300,BS_310,BS_311,BS_312,BS_313,BS_314,BS_315,BS_316,BS_317,BS_318,BS_319,BS_320,BS_321,BS_322,BS_323,BS_324,BS_330,BS_331,BS_332,BS_333,BS_334,BS_335,BS_336,BS_337,BS_338,BS_339,BS_340,BS_341,BS_342,BS_343,BS_400,BS_410,BS_411,BS_411a,BS_411b,BS_412,BS_413,BS_414,BS_415,BS_416,BS_417,BS_418,BS_419,BS_420,BS_421,BS_421a,BS_421b,BS_422,BS_429,BS_430,BS_431,BS_432,BS_440,CF_001,CF_002,CF_003,CF_004,CF_005,CF_006,CF_007,CF_008,CF_009,CF_010,CF_011,CF_012,CF_013,CF_014,CF_015,CF_016,CF_017,CF_020,CF_021,CF_022,CF_023,CF_024,CF_025,CF_026,CF_027,CF_030,CF_031,CF_032,CF_033,CF_034,CF_035,CF_036,CF_037,CF_040,CF_050,CF_060,CF_061,CF_070,IS_001,IS_002,IS_010,IS_011,IS_020,IS_021,IS_022,IS_023,IS_024,IS_025,IS_026,IS_030,IS_031,IS_032,IS_040,IS_050,IS_050.1,IS_051,IS_052,IS_060,IS_061,IS_062,IS_070,IS_071
PVG,2021,2,923074,517869,48469,469400,0,0,0,0,305942,363574,2059,0,0,0,9945,-69636,0,25498,25498,0,73764,2979,70784,0,0,0,601161,5813,0,0,0,0,0,5813,0,329779,327189,679927,-352738,0,0,0,2589,6686,-4096,21943,26427,-4484,685,0,685,10000,0,0,35000,-25000,0,232940,232940,0,0,0,0,1524236,1032163,914501,837728,3201,1845,33749,15311,0,0,864,21801,0,0,0,0,0,117662,0,0,0,0,0,21168,96493,0,0,0,0,0,0,492072,492072,365000,0,0,19717,0,0,0,0,0,83824,0,0,23530,10727,12803,0,0,0,0,0,1524236,12270.0,18783.0,0.0,0.0,0.0,24.0,0.0,31078.0,204044.0,12305.0,-13934.0,-3108.0,0.0,-62.0,20.0,115155.0,123272.0,468770.0,0.0,29136.0,-239900.0,57700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50000.0,0.0,-35.0,0.0,-50035.0,265691.0,252177.0,0.0,517869.0,820804,4,820800,705315,115484,4305,750712,0,0,97119,16746,5924,140,77402,140,6064,1212.0,1212,0,4851,4851,0,0,0
PVG,2021,3,1023194,618295,52495,565800,0,0,0,0,310905,362514,2126,0,0,0,15901,-69636,0,26331,26331,0,67661,3515,64146,0,0,0,589092,7995,0,0,0,0,0,7995,0,321291,318785,680979,-362194,0,0,0,2506,6686,-4180,21736,26427,-4691,925,0,925,10000,0,0,35000,-25000,0,227143,227143,0,0,0,0,1612287,1119329,995780,902498,2496,2402,32277,23160,0,0,864,32080,0,0,0,0,0,123548,0,0,0,0,0,21168,102379,0,0,0,0,0,0,492957,492957,365000,0,0,19717,0,0,0,0,0,83824,0,0,24416,11612,12803,0,0,0,0,0,1612287,14546.0,28323.0,0.0,0.0,0.0,24.0,0.0,42893.0,174911.0,15431.0,15618.0,2152.0,0.0,-62.0,-20.0,6939.0,1742.0,259607.0,0.0,29156.0,-1214200.0,1335600.0,0.0,0.0,5989.0,156545.0,0.0,0.0,0.0,-50000.0,0.0,-35.0,0.0,-50035.0,366118.0,252177.0,0.0,618295.0,986587,7,986580,899532,87047,4876,3,0,0,77248,12381,2289,1,15,-14,2275,1390.0,1390,0,885,885,0,0,0
PVG,2021,4,1279393,37110,37110,0,722500,0,0,722500,326090,386176,1316,0,0,0,9810,-71213,0,115420,115420,0,78271,3501,74770,0,0,0,579475,4413,0,0,0,0,0,4413,0,306215,303793,681710,-377917,0,0,0,2422,6686,-4264,21934,26427,-4493,1827,0,0,10000,0,0,35000,-25000,0,235084,235084,0,0,0,0,1858868,1363708,1233062,1155943,3028,2136,21206,5450,0,0,0,45296,0,0,0,0,0,130646,0,0,0,0,0,21600,109045,0,0,0,0,0,0,495159,495159,365000,0,0,19717,0,0,0,0,0,83824,0,0,26617,13843,12774,0,0,0,0,0,1858868,18620.0,44130.0,0.0,-17929.0,1.0,24.0,0.0,44847.0,59673.0,14967.0,29565.0,-1994.0,0.0,-87.0,1491.0,12575.0,3190.0,164228.0,0.0,0.0,0.0,-2196400.0,1761100.0,0.0,8051.0,-427248.0,0.0,0.0,98070.0,-50000.0,0.0,-116.0,0.0,47953.0,-215000.0,252177.0,0.0,37110.0,1075286,0,1075286,969597,105689,7016,2,0,0,91171,17626,3905,169,1,168,4073,1872.0,1872,0,2201,2201,0,0,0
PVG,2022,0,874028,356351,42151,314200,52100,0,0,52100,350691,408499,990,0,0,0,11020,-69819,0,36189,36189,0,78695,5857,72716,121,0,0,582627,3218,0,0,0,0,0,3218,0,310899,308809,724627,-415818,0,0,0,2090,6686,-4596,21020,26427,-5407,5,0,5,10000,0,0,35000,-25000,0,237484,237484,0,0,0,0,1456656,958138,790280,754146,1186,1508,11741,10126,0,0,864,9764,0,0,942,0,0,167858,0,0,0,0,0,19822,148036,0,0,0,0,0,0,498517,498517,365000,365000,0,19717,0,0,0,0,0,83824,0,0,29975,13674,16300,0,0,0,0,0,1456656,20625,39680,-1393,0,-25055,9,0,33866,-15940,58234,-408152,1245,0,-72,-5479,0,0,-336298,-27544,0,0,134000,0,0,23325,129781,0,0,20000,-20000,0,-10642,0,-10642,-217159,573510,0,356351,4601402,0,4601402,4185883,415519,25389,12,9,0,372249,49571,19075,1550,0,1550,20625,4324.0,4324,0,16300,16300,0,447,447
PVG,2022,1,1192246,523566,66466,457100,186100,0,0,186100,361440,405763,12318,0,0,0,14571,-71213,0,40038,40038,0,81101,4769,73233,3097,0,0,578711,9697,0,0,0,0,0,9697,0,296269,293930,681772,-387842,0,0,0,2338,6686,-4348,21718,26427,-4709,1891,0,1891,10000,0,0,35000,-25000,0,239133,239133,0,0,0,0,1770957,1271984,1118733,1060616,2862,841,16579,20054,0,0,0,864,16914,0,0,0,0,153251,0,0,0,0,0,20520,132730,0,0,0,0,0,0,498973,498973,365000,0,0,19717,0,0,0,0,0,83824,0,0,30431,3006,27424,0,0,0,0,0,1770957,3758.0,9611.0,0.0,0.0,-6708.0,0.0,0.0,6661.0,-90022.0,49683.0,-98112.0,-881.0,0.0,0.0,-4094.0,107100.0,-103550.0,-133215.0,0.0,0.0,-978400.0,1057700.0,0.0,0.0,3970.0,83270.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49944.0,573510.0,0.0,523566.0,1214115,0,1214115,1125701,88414,6708,702321,0,0,81795,10625,2700,1057,1,1057,3758,751.0,751,0,3006,3006,0,0,0
PVG,2022,2,1119971,489744,26544,463200,120100,0,0,120100,357087,403486,11395,0,0,0,13418,-71213,0,66639,66639,0,86399,4817,78486,3095,0,0,572766,11275,0,0,0,0,0,11275,0,287653,285398,681973,-396574,0,0,0,2254,6686,-4431,21502,26427,-4925,11810,0,11810,10000,0,0,35000,-25000,0,230524,230524,0,0,0,0,1692738,1203643,1035363,972290,1584,2272,9997,29816,0,0,648,17023,0,0,1730,0,0,168279,0,0,0,0,0,20520,147759,0,0,0,0,0,0,489095,489095,365000,0,0,19717,0,0,0,0,0,83824,0,0,20553,6886,13666,0,0,0,0,0,1692738,8608.0,18427.0,0.0,0.0,-14376.0,0.0,0.0,12659.0,-20382.0,27784.0,14049.0,7464.0,0.0,0.0,-4094.0,326.0,-965.0,36841.0,0.0,0.0,-1722200.0,1601400.0,0.0,0.0,11142.0,-109657.0,0.0,0.0,0.0,0.0,0.0,-1095000.0,0.0,-10950.0,-83765.0,573510.0,0.0,489744.0,1156790,0,1156790,1072609,84181,6260,2,0,0,72379,13210,4848,1,-2974,1,4850,970.0,970,0,3880,3880,0,0,0
PVG,2022,3,871832,382637,38837,343800,0,0,0,0,359236,403689,15236,0,0,0,10129,-69819,0,54192,54676,-483,75765,5173,68093,2499,0,0,591971,3938,0,0,0,0,0,3938,0,320725,318556,722276,-403720,0,0,0,2169,6686,-4517,21286,26427,-5141,0,0,0,10000,0,0,35000,-25000,0,236021,236021,0,0,0,0,1463804,970456,801676,762241,1481,67,8100,5735,0,0,0,23071,0,0,978,0,0,168779,0,0,0,0,0,20952,147826,0,0,0,0,0,0,493348,493348,365000,0,0,19717,0,0,0,0,0,83824,0,0,24806,11131,13674,0,0,0,0,0,1463804,5423.0,5698.0,171.0,0.0,-6496.0,0.0,0.0,4796.0,-216638.0,9792.0,-234754.0,-483.0,0.0,0.0,-2453.0,326.0,0.0,-439415.0,11711.0,0.0,0.0,312700.0,0.0,0.0,8230.0,332641.0,0.0,0.0,0.0,0.0,0.0,-332.0,0.0,-332.0,-107107.0,489744.0,0.0,382637.0,1100785,0,1100785,1013733,87051,6364,0,0,0,71126,17436,4853,569,0,569,5423,1135.0,1135,0,4287,4287,0,0,0
PVG,2022,4,887272,355459,41259,314200,52100,0,0,52100,364277,409392,15343,0,0,0,9170,-69628,0,36189,36189,0,79245,4915,74329,0,0,0,576214,3218,0,0,0,0,0,3218,0,317239,315149,724627,-409478,0,0,0,2090,6686,-4596,21020,26427,-5407,5,0,5,10000,0,0,35000,-25000,0,224731,224731,0,0,0,0,1463486,964945,809466,757307,1186,773,19036,1081,0,0,864,28274,0,0,942,0,0,155478,0,0,0,0,0,19822,135656,0,0,0,0,0,0,498540,498540,365000,365000,0,19717,0,0,0,0,0,83824,0,0,29999,13674,16324,0,0,0,0,0,1463486,20625.0,32410.0,1393.0,0.0,-28172.0,9.0,0.0,0.0,-299163.0,59973.0,-366205.0,-16077.0,0.0,-9.0,-5479.0,17491.0,0.0,0.0,0.0,569.0,-88000.0,356200.0,0.0,0.0,19332.0,0.0,0.0,0.0,20000.0,-20000.0,0.0,-10950.0,0.0,0.0,-218051.0,573510.0,0.0,355459.0,1129697,0,1129697,1004054,125642,6057,9,9,0,100837,24179,6672,-79,0,-79,6593,1401.0,1401,0,5192,5192,0,0,0
PVG,2023,0,1237945,440118,68218,371900,210100,210100,0,0,463487,526532,968,0,0,0,8696,-72711,0,55807,55807,0,68431,3226,62916,2289,0,0,561776,1669,0,0,0,0,0,1669,0,276852,274938,728430,-453491,0,0,0,1913,6686,-4772,20156,26427,-6271,2656,0,2656,10000,0,0,35000,-25000,0,250441,250441,0,0,0,0,1799721,1316367,1130600,1093898,1407,1633,9091,7566,0,0,864,10575,5560,0,4,0,0,185767,0,0,0,0,0,18958,140288,26519,0,0,0,0,0,483353,483353,365000,365000,0,19717,0,0,0,0,0,97524,0,0,1112,25,1086,0,0,0,0,0,1799721,1320,38713,2891,-31,-27260,1852,0,17486,-106130,-19618,349067,-10325,0,-664,-2800,0,0,227015,-33621,0,-210100,52100,0,0,26905,-164715,0,0,33359,-1280,0,-10644,0,21434,83735,356351,31,440118,4441965,60230,4381734,3959702,422032,27552,1860,1852,0,381861,64713,1148,171,22620,171,1320,234.0,234,0,1086,1086,0,30,30
PVG,2023,1,975122,427228,45828,381400,52100,0,0,52100,326612,379690,4362,0,0,0,12378,-69819,0,81212,81212,0,87969,6608,77430,3930,0,0,596841,17750,0,0,0,0,0,17750,0,301277,299251,724627,-425376,0,0,0,2026,6686,-4659,20804,26427,-5623,133,0,133,10000,0,0,35000,-25000,0,246876,246876,0,0,0,0,1571964,1069806,873254,833932,1547,0,5832,19852,0,0,864,10458,0,0,767,0,0,196551,0,0,0,0,0,19656,161535,15359,0,0,0,0,0,502158,502158,365000,365000,0,19717,0,0,0,0,0,83824,0,0,33616,29975,3640,0,0,0,0,0,1571964,4551.0,9837.0,0.0,-6549.0,0.0,175.0,0.0,8014.0,127036.0,-62345.0,83353.0,-4240.0,0.0,0.0,-1800.0,0.0,-27338.0,122680.0,0.0,0.0,-482800.0,415600.0,0.0,0.0,36.0,-67163.0,0.0,0.0,15359.0,0.0,0.0,0.0,0.0,15359.0,70876.0,356351.0,0.0,427228.0,957798,0,957798,854413,103385,6724,175,175,0,91005,14378,4550,698483,22817,675666,4551,910.0,910,0,3640,3640,0,0,0
PVG,2023,2,875783,218802,35802,183000,209600,0,0,209600,316574,376800,1094,0,0,0,8497,-69819,0,45675,45675,0,85130,6393,76331,2405,0,0,571736,2964,0,0,0,0,0,2964,0,289815,287829,724968,-437139,0,0,0,1985,6686,-4700,20588,26427,-5839,133,0,133,10000,0,0,35000,-25000,0,248235,248235,0,0,0,0,1447520,960768,782351,702215,1899,2210,10586,28505,0,0,864,34021,0,0,2048,0,0,178416,0,0,0,0,0,19390,143666,15359,0,0,0,0,0,486752,486752,365000,365000,0,19717,0,0,0,0,0,97524,0,0,4510,25,4484,0,0,0,0,0,1447520,5606.0,21425.0,0.0,-13801.0,0.0,568.0,0.0,13798.0,64880.0,-11097.0,-47508.0,-5385.0,0.0,-568.0,-2800.0,0.0,-137689.0,-126370.0,0.0,0.0,-1068300.0,1042000.0,0.0,0.0,61.0,-26238.0,0.0,0.0,15359.0,0.0,0.0,-300.0,0.0,15059.0,-137548.0,356351.0,0.0,218802.0,850503,0,850503,747849,102653,8271,396,393,0,94364,15110,1055,7913,0,7913,1055,211.0,211,0,844,844,0,0,0
PVG,2023,3,969531,425865,56965,368900,52100,0,0,52100,391856,451672,1558,0,0,0,8445,-69819,0,36160,36160,0,63549,7315,53314,2918,0,0,564282,2964,0,0,0,0,0,2964,0,282644,280694,724777,-444082,0,0,0,1949,6686,-4736,20372,26427,-6055,2628,0,2628,10000,0,0,35000,-25000,0,245673,245673,0,0,0,0,1533813,1046178,841107,810396,1666,878,10185,9216,0,0,648,8111,0,0,4,0,0,205071,0,0,0,0,0,19390,153600,32079,0,0,0,0,0,487635,487635,365000,365000,0,19717,0,0,0,0,0,97524,0,0,5393,25,5368,0,0,0,0,0,1533813,1129.0,6547.0,-647.0,-5849.0,11.0,576.0,0.0,1768.0,58388.0,11806.0,79951.0,-14757.0,0.0,-664.0,-10.0,-66564.0,3893.0,73811.0,27806.0,0.0,-54700.0,0.0,-52100.0,209600.0,-13656.0,116950.0,0.0,0.0,18000.0,-1280.0,0.0,-300.0,0.0,16420.0,207181.0,218683.0,0.0,425865.0,1056429,0,1056429,956282,100147,6995,576,576,0,94049,11556,960,169,0,169,1129,274.0,274,0,854,854,0,0,0
PVG,2023,4,1230195,607557,67757,539800,42200,0,0,42200,465048,526956,968,0,0,0,6567,-69443,0,46139,46139,0,69249,6044,60947,2257,0,0,552733,1664,0,0,0,0,0,1664,0,270669,268755,727432,-458676,0,0,0,1913,6686,-4772,20156,26427,-6271,2656,0,2656,10000,0,0,35000,-25000,0,247587,247587,0,0,0,0,1782928,1299601,1098403,1074538,1830,396,10783,8011,0,0,432,2405,0,0,4,0,0,201197,0,0,0,0,0,19390,149727,32079,0,0,0,0,0,483327,483327,365000,365000,0,19717,0,0,0,0,0,97524,0,0,1085,25,1059,0,0,0,0,0,1782928,1315.0,43035.0,0.0,0.0,-20843.0,1852.0,25370.0,25370.0,14138.0,-10156.0,-106476.0,-11933.0,0.0,-664.0,-2800.0,0.0,0.0,-92521.0,0.0,574.0,-215700.0,539800.0,0.0,0.0,111.0,324785.0,0.0,0.0,33359.0,-1280.0,0.0,-13137.0,0.0,18942.0,251205.0,356351.0,0.0,607557.0,1560621,33007,1527614,1415750,111863,5560,712,707,0,106580,16126,-5995,575,-197,575,-5419,-1111.0,-1111,0,-4308,-4308,0,0,0
PVG,2024,1,1065695,323912,86012,237900,210100,0,0,210100,403870,458866,1791,0,0,0,15923,-72711,0,58208,58208,0,69603,6687,60806,2109,0,0,525109,1633,0,0,0,0,0,1633,0,267715,265516,728430,-462914,0,0,0,2199,7021,-4822,19940,26427,-6487,2656,0,2656,10000,0,0,35000,-25000,0,223164,223164,0,0,0,0,1590804,1106426,920303,898803,789,0,4534,7534,0,0,864,2212,5560,0,4,0,0,186123,0,0,0,0,0,18742,138081,29299,0,0,0,0,0,484378,484378,365000,365000,0,19717,0,0,0,0,0,97524,0,0,2136,1112,1024,0,0,0,0,0,1590804,1280.0,9472.0,0.0,-4297.0,0.0,621.0,0.0,7076.0,-119659.0,-4930.0,-93094.0,-3061.0,0.0,-1474.0,0.0,64530.0,-118705.0,-269319.0,0.0,0.0,-244300.0,378300.0,0.0,0.0,170.0,134170.0,0.0,0.0,34859.0,-2780.0,0.0,-13137.0,0.0,18942.0,-116205.0,440118.0,0.0,323912.0,985961,0,985961,881908,104052,4925,627,621,0,96461,10602,1286,925926,7,-6,1280,256.0,256,0,1024,1024,0,0,0
PVS,2016,0,15151148,5883669,2646758,3236911,911017,0,0,911017,6125027,4766279,346760,0,438107,0,667479,-93599,0,1650744,1655953,-5208,580689,24369,505596,50723,0,0,10389961,67193,0,45043,0,0,0,22150,0,4150439,4133766,11927166,-7793399,0,0,0,16672,76843,-60171,197541,229280,-31738,498672,370485,128186,4733712,0,4707276,51030,-24593,0,742401,697468,0,44932,0,0,25541109,13788657,9743162,4051838,1431502,128092,385076,2063212,0,238298,20721,625935,432147,62820,303516,0,0,4045494,0,801016,0,0,0,211887,204,1143508,0,0,471285,1355709,61883,11752452,11752452,4467004,4467004,0,39617,0,0,0,0,0,2626119,0,0,3188956,2390099,798857,0,1430755,0,0,0,25541109,1256136,870764,-7656,39733,-897868,55841,13872,1330823,-609823,-455860,56367,47560,0,-62003,-206556,403,-177196,-76286,-447570,1037,-1245394,918029,0,5000,217921,-550977,0,0,59165,-735067,0,-808800,0,-1484702,-2111966,7991387,4249,5883669,18682080,0,18682080,17899327,782752,306321,159594,55841,667105,91959,540231,964394,304151,12410,291741,1256136,-30412.0,157989,188401,909744,1038743,-128998,2122,0
PVS,2017,0,13564206,5761373,2036380,3724993,1524756,0,0,1524756,5401768,3295915,561608,0,362260,0,1384501,-202518,0,437860,442821,-4960,438447,31440,339453,67553,0,0,10307844,35130,0,9465,0,0,0,25664,0,3679088,3655557,12072864,-8417307,0,0,0,23530,98931,-75400,192806,229280,-36474,231941,69025,162916,4929897,0,4904546,51030,-25678,0,1238980,690580,513884,34515,0,0,23872051,11791288,7360292,3090358,297786,198702,473138,1958931,0,6502,59084,722019,254715,28083,270968,0,0,4430995,0,1030026,0,0,0,327592,203,900700,0,0,641272,1468056,63141,12080763,12080763,4467004,4467004,0,39617,0,0,0,0,0,2728613,0,0,3509498,783421,2726076,0,1336030,0,0,0,23872051,1005032,685411,187366,-20781,-704390,37945,1258,1191841,442281,1525010,-1290606,-182,0,-44496,-629683,0,-209298,984866,-435786,8964,-1782127,1191388,0,0,559595,-457965,0,0,62709,-429712,0,-284048,0,-651050,-124149,5883669,1852,5761373,16812150,0,16812150,16003595,808554,294746,84486,37945,461167,85211,717582,677188,5261040,4933195,327844,1005032,911284.0,567388,-343896,781541,800457,-18916,1608,0
PVS,2018,0,14128722,6310817,3830100,2480716,1726317,0,0,1726317,5006452,3012163,533039,0,258412,0,1407605,-204767,0,493935,498130,-4194,591199,48922,271875,41124,0,229276,8960746,31753,0,6761,0,0,0,24992,0,2633626,2605792,10564933,-7959140,0,0,0,27833,115762,-87929,188071,229280,-41209,188223,70791,117431,4905469,0,4880579,51030,-26139,0,1013602,552355,426358,34888,0,0,23089468,10384221,6825236,3178593,98206,121423,614075,1062270,0,0,64105,625757,721241,155487,184076,0,0,3558985,0,842272,0,0,0,303875,193,192809,0,0,739373,1419488,60973,12705246,12705246,4779662,4779662,0,39617,0,0,0,0,459726,2767344,0,0,3825924,1036843,2789081,0,832970,0,0,0,23089468,976333,567235,90265,-1638,-996798,26802,620052,1282252,-951710,-30055,227953,43383,0,-35700,-186770,0,-157766,191585,-354533,2234,-690837,1348310,0,0,770079,1075252,0,0,33818,-289858,0,-508774,0,-764815,502022,5761373,47421,6310817,14638123,0,14638123,13519381,1118741,505847,66170,26802,722591,101505,644550,1534954,88610,647230,-558620,976333,14740.0,208978,194238,573116,1047286,-474169,2028,0
PVS,2018,3,13970920.0,6797732.0,3781213.0,3016518.0,1684719.0,0.0,0.0,1684719.0,4760934.0,3163817.0,516001.0,0.0,355530.0,0.0,914150.0,-188564.0,0.0,417510.0,422470.0,-4960.0,310023.0,33454.0,260364.0,16205.0,0.0,0.0,9849497.0,34202.0,0.0,9465.0,0.0,0.0,0.0,24736.0,0.0,3495236.0,3469103.0,12286804.0,-8817700.0,0.0,0.0,0.0,26133.0,110869.0,-84736.0,189255.0,229280.0,-40025.0,176840.0,69694.0,107146.0,4774096.0,0.0,4749155.0,51030.0,-26089.0,0.0,1179866.0,659631.0,486538.0,33696.0,0.0,0.0,23820418.0,11842022.0,7683484.0,3046527.0,248198.0,104682.0,502127.0,2214595.0,0.0,0.0,58640.0,961081.0,190445.0,67575.0,289608.0,0.0,0.0,4158537.0,0.0,880069.0,0.0,0.0,0.0,297780.0,208.0,778497.0,0.0,0.0,686582.0,1453856.0,61543.0,11978396.0,11978396.0,4467004.0,4467004.0,0.0,39617.0,0.0,0.0,0.0,0.0,0.0,2767344.0,0.0,0.0,3583008.0,704228.0,2878779.0,0.0,1121422.0,0.0,0.0,0.0,23820418.0,790970.0,424327.0,11748.0,-12231.0,-625762.0,20866.0,-1232.0,608686.0,277706.0,-20500.0,233571.0,28935.0,0.0,-23168.0,-74900.0,0.0,-119374.0,910957.0,-274489.0,3739.0,-672677.0,512714.0,0.0,296501.0,673853.0,539641.0,0.0,0.0,30340.0,-236189.0,0.0,-258445.0,0.0,-464294.0,986303.0,5761373.0,50055.0,6797732.0,3703122.0,0.0,3703122.0,3460641.0,242480.0,101936.0,27165.0,5542.0,83814.0,23324.0,134910.0,242830.0,2551.0,2810.0,-259.0,242571.0,9709.0,31259.0,21550.0,189761.0,222093.0,-32332.0,0.0,0.0
PVS,2018,4,13822963,6434258,3827641,2606616,1600417,0,0,1600417,4951237,2998000,515436,0,248210,0,1424645,-235055,0,469151,536708,-67557,367898,54910,271868,41119,0,0,8719675,31753,0,6761,0,0,0,24992,0,2862879,2835046,10794210,-7959164,0,0,0,27833,115762,-87929,188071,229280,-41209,188223,70791,117431,4457822,0,4432888,51030,-26096,0,990925,552121,405717,33086,0,0,22542638,10387915,6843707,3170903,139629,114201,631119,1021960,0,0,85261,595051,721241,113468,250870,0,0,3544207,0,842272,0,0,0,287843,193,192809,0,0,731992,1428123,60973,12154722,12154722,4779662,4779662,0,39617,0,0,0,0,0,2767344,0,0,3734907,1012520,2722386,0,833190,0,0,0,22542638,958553.0,56725955.0,150489.0,-105.0,-1009979.0,26802.0,-1232.0,69178690.0,66465122.0,66831.0,-105047449.0,115030.0,0.0,-32608.0,-14907491.0,0.0,-157772.0,14837059.0,-354533.0,3849.0,-517870.0,485000.0,0.0,855132.0,770391.0,1241970.0,0.0,0.0,33818.0,-289858.0,0.0,-50877494.0,0.0,-76481524.0,62552581.0,5761373.0,4735908.0,6434258.0,3298837,0,3298837,2869198,429639,233167,10796,5935,325521,32703,253285,691544,110460,634422,-523961,167582,-62408.0,50959,113367,3254,333729,-330474,0,0
PVS,2019,0,15984102,6949116,4041410,2907705,2742571,0,0,2742571,4627034,2884571,420262,0,181447,0,1346922,-206169,0,1269256,1272164,-2907,396123,35357,318218,16933,0,25613,10019865,164206,0,75409,0,0,0,88797,0,3176899,3154315,11482964,-8328648,0,0,0,22584,124069,-101485,183336,229280,-45944,200444,70647,129796,5207640,0,5180369,51030,-23759,0,1087338,569879,488389,29069,0,0,26003967,13219703,8994685,4036407,319770,89223,576062,2025081,0,44733,58983,603475,771273,153180,316493,0,0,4225017,0,976563,199,0,0,266714,193,584273,0,0,787421,1578454,31195,12784263,12784263,4779662,4779662,0,39617,0,0,0,0,409506,2984495,0,0,3856690,834996,3021694,0,714291,0,0,0,26003967,1103257,478318,154393,13088,-855180,33778,173885,1101542,248546,-768071,1890756,-3958,0,-39160,-319737,0,-204164,1905752,-766054,5008,-1952180,935514,0,0,471892,-1305820,0,0,553762,-105609,0,-396628,0,51524,651456,6310817,-13157,6949116,17050071,81584,16968487,16070972,897514,320202,67258,33778,580816,107848,649409,974018,425202,295963,129239,1103257,322868.0,308885,-13983,808354,849373,-41018,1602,0
PVS,2019,1,14810277,5386209,3334306,2051903,1852135,0,0,1852135,6608624,4672919,520392,0,246697,0,1379356,-210741,0,417917,422111,-4194,545391,61094,249416,5608,0,229271,9168368,31567,0,6761,0,0,0,24806,0,2651735,2626813,10688313,-8061500,0,0,0,24921,116252,-91330,186887,229280,-42393,198076,69815,128260,5066405,0,5041515,51030,-26139,0,1033695,566779,431959,34956,0,0,23978646,10912929,7249178,2894807,87679,122934,434195,2029156,0,0,49246,605207,713132,157415,155402,0,0,3663751,0,828269,0,0,0,293649,193,280734,0,0,779213,1421039,60651,13065716,13065716,4779662,4779662,0,39617,0,0,0,0,441238,2767344,0,0,4191528,365647,3825881,0,846324,0,0,0,23978646,480945.0,113803.0,9452.0,1650.0,-219258.0,6823.0,322.0,393739.0,-1549984.0,76926.0,455044.0,-26596.0,0.0,-5617.0,-69985.0,0.0,-40226.0,0.0,-111461.0,98.0,-160818.0,15000.0,0.0,0.0,17559.0,-239621.0,0.0,0.0,108284.0,-28465.0,0.0,-97.0,0.0,79720.0,0.0,6310817.0,1992.0,5386209.0,4094828,0,4094828,3671177,423650,46593,10672,6823,179421,21023,136457,481512,3633,4200,-566,480945,27549.0,61787,34238,384920,368785,16134,0,0
PVS,2019,2,16672772,7906707,4967059,2939647,2548434,0,0,2548434,5138470,3661478,487575,0,232914,0,1076769,-320267,0,639398,643592,-4194,439762,55618,263355,6154,0,114633,9208185,30665,6761,0,0,0,23904,0,0,2707836,2685529,10845318,-8159788,0,0,0,22306,117095,-94788,185703,229280,-43577,209315,69815,139499,5038396,0,5010801,51030,-23434,0,1036267,559969,443003,33294,0,0,25880958,12867437,9157235,4093959,101742,128300,486006,2473787,0,0,57112,705227,692465,140275,278358,0,0,3710201,0,824518,0,0,0,283712,193,349477,0,0,775543,1416203,60552,13013521,13013521,4779662,4779662,0,39617,0,0,0,0,408298,2984495,0,0,4066896,558806,3508090,0,734551,0,0,0,25880958,687398.0,0.0,94297.0,2090.0,-516313.0,14066.0,420.0,0.0,-202940.0,-142892.0,0.0,-14310.0,0.0,-16431.0,-90989.0,0.0,-59359.0,0.0,-157234.0,1236.0,-1434765.0,628148.0,0.0,0.0,199324.0,-763290.0,0.0,0.0,200383.0,-74912.0,0.0,0.0,0.0,0.0,0.0,6310817.0,0.0,7906707.0,4978270,0,4978270,4644356,333914,90210,16463,7342,224582,21770,288829,321642,16275,131465,-115189,206452,89226.0,74513,-14713,146653,196225,-49572,0,0
