stock_code,category_code,year,quarter,data
VND,IS_502,2017,0,0
VND,IS_502,2018,0,0
VND,IS_502,2019,0,0
VND,IS_051,2020,0,2990
VND,IS_051,2021,0,32118
VND,IS_051,2022,0,139336
VND,IS_051,2023,0,3381
VND,IS_051,2016,0,0
VND,IS_051,2017,0,0
VND,IS_051,2018,0,0
VND,IS_051,2019,0,3152
VND,IS_052,2020,0,368827
VND,IS_052,2021,0,413711
VND,IS_052,2022,0,958802
VND,IS_052,2023,0,1444405
VND,IS_052,2016,0,119137
VND,IS_052,2017,0,191175
VND,IS_052,2018,0,286523
VND,IS_052,2019,0,436245
VND,IS_053,2020,0,0
VND,IS_053,2021,0,0
VND,IS_053,2022,0,0
VND,IS_053,2023,0,40987
VND,IS_053,2016,0,0
VND,IS_053,2017,0,0
VND,IS_053,2018,0,0
VND,IS_053,2019,0,0
VND,IS_054,2020,0,0
VND,IS_054,2021,0,0
VND,IS_054,2022,0,0
VND,IS_054,2023,0,0
VND,IS_054,2016,0,0
